paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
DAC-2022-P0154,DAC,Design Automation Conference,2022,complete,Pref-X: A Framework to Reveal Data Prefetching in Commercial In-Order Cores,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH803&sess=sess143,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T00,General DAC research manuscript,"Design|SoC, Heterogeneous, and Reconfigurable Architectures",DAC-T00,General DAC research manuscript,uncertain,Title/session/topic based Linklings clustering.,,,,,none,,,no,authors,
DAC-2022-P0155,DAC,Design Automation Conference,2022,complete,PriMax: Maximizing DSL Application Performance With Selective Primitive Acceleration,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH1064&sess=sess125,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,EDA|System-on-Chip Design Methodology,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0156,DAC,Design Automation Conference,2022,complete,Processing-in-SRAM Acceleration for Ultra-Low Power Visual 3D Perception,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH331&sess=sess146,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T07,Chiplet 2.5D 3DIC heterogeneous integration,"Autonomous Systems|Autonomous Systems (Automotive, Robotics, Drones)",DAC-T07,Chiplet 2.5D 3DIC heterogeneous integration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0157,DAC,Design Automation Conference,2022,complete,Pursuing More Effective Graph Spectral Sparsifiers via Approximate Trace Reduction,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH658&sess=sess120,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T08,Verification validation test and silicon lifecycle,"AI|EDA|Analog Design, Simulation, Verification and Test",DAC-T08,Verification validation test and silicon lifecycle,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0158,DAC,Design Automation Conference,2022,complete,QOC: Quantum On-Chip Training with Parameter Shift and Gradient Pruning,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH160&sess=sess151,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T11,Emerging devices quantum neuromorphic computing,AI|ML Algorithms and Applications,DAC-T11,Emerging devices quantum neuromorphic computing,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0159,DAC,Design Automation Conference,2022,complete,"QuantumNAT: Quantum Noise-Aware Training with Noise Injection, Quantization and Normalization",,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH159&sess=sess153,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|Quantum Computing,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0160,DAC,Design Automation Conference,2022,complete,QuiltNet: Efficient Deep Learning Inference on Multi-Chip Accelerators Using Model Partitioning,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH505&sess=sess130,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|AI/ML Design: System and Platform,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0161,DAC,Design Automation Conference,2022,complete,R2B: High-Efficiency and Fair I/O Allocation for Multi-tenant with Differentiated Demands,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH413&sess=sess144,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T10,Autonomous embedded CPS real-time systems,"Cloud|Design|Design of Cyber-physical Systems, Cloud Computing and IoT",DAC-T10,Autonomous embedded CPS real-time systems,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0162,DAC,Design Automation Conference,2022,complete,Raven: A Novel Kernel Debugging Tool on RISC-V,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH255&sess=sess114,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T08,Verification validation test and silicon lifecycle,AI|Embedded Systems|RISC-V|Embedded Software,DAC-T08,Verification validation test and silicon lifecycle,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0163,DAC,Design Automation Conference,2022,complete,REACT: A Heterogeneous Reconfigurable Neural Network Accelerator with Software-Configurable NoCs for Training and Inference on Wearables,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH833&sess=sess124,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,"EDA|In-Package and On-Chip Communication and Networks-on-Chip|Physical Design and Verification, Lithography and DFM",DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0164,DAC,Design Automation Conference,2022,complete,Reconciling Asynchronous Real-Time Operations and Proofs of Execution in Simple Embedded Systems,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH991&sess=sess107,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T08,Verification validation test and silicon lifecycle,"RISC-V|Security|Hardware Security: Primitives, Architecture, Design & Test",DAC-T08,Verification validation test and silicon lifecycle,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0165,DAC,Design Automation Conference,2022,complete,ReGNN: A ReRAM-based Heterogeneous Architecture for General Graph Neural Networks,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH600&sess=sess141,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,Cloud|Design|In-memory and Near-memory Computing,DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0166,DAC,Design Automation Conference,2022,complete,RegVault: Hardware Assisted Selective Data Randomization for Operating System Kernels,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH360&sess=sess107,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T08,Verification validation test and silicon lifecycle,"RISC-V|Security|Hardware Security: Primitives, Architecture, Design & Test",DAC-T08,Verification validation test and silicon lifecycle,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0167,DAC,Design Automation Conference,2022,complete,ReSMA: Accelerating Approximate String Matching Using ReRAM-based Content Addressable Memory,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH460&sess=sess139,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,Design|In-memory and Near-memory Computing,DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0168,DAC,Design Automation Conference,2022,complete,Response-Time Analysis for Deadline-Based Scheduling of ROS2,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH483&sess=sess146,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T10,Autonomous embedded CPS real-time systems,"Autonomous Systems|Autonomous Systems (Automotive, Robotics, Drones)",DAC-T10,Autonomous embedded CPS real-time systems,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0169,DAC,Design Automation Conference,2022,complete,Rethinking Key-Value Store for Byte-Addressable Optane Persistent Memory,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH293&sess=sess110,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,"Embedded Systems|Embedded Memory, Storage and Networking",DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0170,DAC,Design Automation Conference,2022,complete,SALO: an Efficient Spatial Accelerator Enabling Hybrid Sparse Attention Mechanisms for Long Sequences,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH769&sess=sess137,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|AI/ML Design: Circuits and Architecture,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0171,DAC,Design Automation Conference,2022,complete,SAPredictor: A Simple and Accurate Self-adaptive Predictor for Hierarchical Hybrid Memory System,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH823&sess=sess110,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,"Embedded Systems|Embedded Memory, Storage and Networking",DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0172,DAC,Design Automation Conference,2022,complete,SATO: Spiking Neural Network Acceleration via Temporal-Oriented Dataflow and Architecture,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH196&sess=sess129,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|Emerging Models of Computation,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0173,DAC,Design Automation Conference,2022,complete,SCAIE-V: An Open-Source SCAlable Interface for ISA Extensions for RISC-V Processors,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH475&sess=sess112,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T10,Autonomous embedded CPS real-time systems,Embedded Systems|RISC-V|Embedded System Design Methodologies|Time-Critical System Design,DAC-T10,Autonomous embedded CPS real-time systems,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0174,DAC,Design Automation Conference,2022,complete,Scalable Crash Consistency for Secure Persistent Memory,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH133&sess=sess110,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,"Embedded Systems|Embedded Memory, Storage and Networking",DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0175,DAC,Design Automation Conference,2022,complete,Scaled Counting-Based Stochastic Computing Multiplication for Improved Accuracy,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH353&sess=sess133,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T00,General DAC research manuscript,Design|AI/ML Design: Circuits and Architecture|Digital and Analog Circuits,DAC-T00,General DAC research manuscript,uncertain,Title/session/topic based Linklings clustering.,,,,,none,,,no,authors,
DAC-2022-P0176,DAC,Design Automation Conference,2022,complete,Scheduling and Analysis of Real-Time Tasks with Parallel Critical Sections,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH546&sess=sess109,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T10,Autonomous embedded CPS real-time systems,Embedded Systems|Time-Critical System Design,DAC-T10,Autonomous embedded CPS real-time systems,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0177,DAC,Design Automation Conference,2022,complete,SEALS: Sensitivity-driven Efficient Approximate Logic Synthesis,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH646&sess=sess121,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T05,HLS DSL hardware generation and DSE,EDA|RTL/Logic Level and High-level Synthesis,DAC-T05,HLS DSL hardware generation and DSE,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0178,DAC,Design Automation Conference,2022,complete,Search Space Characterization for Approximate Logic Synthesis,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH747&sess=sess121,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T05,HLS DSL hardware generation and DSE,EDA|RTL/Logic Level and High-level Synthesis,DAC-T05,HLS DSL hardware generation and DSE,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0179,DAC,Design Automation Conference,2022,complete,Self Adaptive Reconfigurable Arrays (SARA): Learning Flexible GEMM Accelerator Configuration and Mapping-space using ML,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH457&sess=sess137,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|AI/ML Design: Circuits and Architecture,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0180,DAC,Design Automation Conference,2022,complete,SEM-Latch: A Lost-Cost and High-Performance Latch Design for Mitigating Soft Errors in Nanoscale CMOS Process,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH339&sess=sess115,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T08,Verification validation test and silicon lifecycle,EDA|Manufacturing Test and Reliability,DAC-T08,Verification validation test and silicon lifecycle,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0181,DAC,Design Automation Conference,2022,complete,Serpens: A High Bandwidth Memory Based Accelerator for General-Purpose Sparse Matrix-Vector Multiplication,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH932&sess=sess135,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|AI/ML Design: Circuits and Architecture,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0182,DAC,Design Automation Conference,2022,complete,Shfl-BW: Accelerating Deep Neural Network Inference with Tensor-Core Aware Weight Pruning,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH271&sess=sess130,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|AI/ML Design: System and Platform,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0183,DAC,Design Automation Conference,2022,complete,Sign Bit is Enough: A Learning Synchronization Framework for Multi-hop All-reduce with Ultimate Compression,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH688&sess=sess149,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T00,General DAC research manuscript,AI|ML Algorithms and Applications,DAC-T00,General DAC research manuscript,uncertain,Title/session/topic based Linklings clustering.,,,,,none,,,no,authors,
DAC-2022-P0184,DAC,Design Automation Conference,2022,complete,Silicon Validation of LUT-based Logic-Locked IP Cores,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH1078&sess=sess116,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T08,Verification validation test and silicon lifecycle,EDA|Design Verification and Validation,DAC-T08,Verification validation test and silicon lifecycle,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0185,DAC,Design Automation Conference,2022,complete,SMART: On Simultaneously MArching RaceTracks to Improve the Performance of RaceTrack-based Main Memory,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH201&sess=sess110,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,"Embedded Systems|Embedded Memory, Storage and Networking",DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0186,DAC,Design Automation Conference,2022,complete,Sniper: Cloud-Edge Collaborative Inference Scheduling with Neural Network Similarity Modeling,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH437&sess=sess150,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,AI|Cloud|ML Algorithms and Applications,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0187,DAC,Design Automation Conference,2022,complete,SoftSNN: Low-Cost Fault Tolerance for Spiking Neural Network Accelerators under Soft Errors,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH252&sess=sess157,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|AI/ML Design: System and Platform,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0188,DAC,Design Automation Conference,2022,complete,Solving Traveling Salesman Problems via a Parallel Fully Connected Ising Machine,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH978&sess=sess129,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T11,Emerging devices quantum neuromorphic computing,Design|Emerging Models of Computation,DAC-T11,Emerging devices quantum neuromorphic computing,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0189,DAC,Design Automation Conference,2022,complete,SRA: A Secure ReRAM-Based DNN Accelerator,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH895&sess=sess147,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,AI|AI/ML Security/Privacy,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0190,DAC,Design Automation Conference,2022,complete,SS-LRU: A Smart Segmented LRU Caching for Storage System,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH813&sess=sess111,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,"Embedded Systems|Embedded Memory, Storage and Networking",DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0191,DAC,Design Automation Conference,2022,complete,Statistical Computing Framework and Demonstration for In-memory Computing Systems,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH969&sess=sess139,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,Design|In-memory and Near-memory Computing,DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0192,DAC,Design Automation Conference,2022,complete,SWIM: Selective Write-Verify for Computing-in-Memory Neural Accelerators,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH149&sess=sess136,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,Design|AI/ML Design: Circuits and Architecture,DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0193,DAC,Design Automation Conference,2022,complete,TAAS: A Timing-Aware Analytical Strategy for AQFP-Capable Placement Automation,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH927&sess=sess118,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T06,Physical design placement routing timing closure,"EDA|Physical Design and Verification, Lithography and DFM",DAC-T06,Physical design placement routing timing closure,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0194,DAC,Design Automation Conference,2022,complete,TailCut: Improving Performance and Lifetime of SSDs using Pattern-Aware State Encoding,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH958&sess=sess111,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,"Embedded Systems|Embedded Memory, Storage and Networking",DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0195,DAC,Design Automation Conference,2022,complete,Tailor: Removing Redundancy in Memristive Analog Neural Network Accelerators,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH476&sess=sess133,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|AI/ML Design: Circuits and Architecture|Digital and Analog Circuits,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0196,DAC,Design Automation Conference,2022,complete,TAIM: Ternary Activation In-Memory Computing Hardware with 6T SRAM Array,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH631&sess=sess140,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T04,PIM near-memory and memory-centric acceleration,Design|In-memory and Near-memory Computing,DAC-T04,PIM near-memory and memory-centric acceleration,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0197,DAC,Design Automation Conference,2022,complete,Terminator on SkyNet: A Practical DVFS Attack on DNN Hardware IP for UAV Object Detection,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH451&sess=sess105,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T09,Hardware security trust and privacy,Security|Hardware Security: Attack and Defense,DAC-T09,Hardware security trust and privacy,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
DAC-2022-P0198,DAC,Design Automation Conference,2022,complete,The Larger The Fairer? Small Neural Networks Can Achieve Fairness for Edge Devices,,Research Manuscript,,accepted_paper,,,,,,,https://59dac.conference-program.com/?post_type=page&p=13&id=RESEARCH856&sess=sess157,https://59dac.conference-program.com/search-program/,,2022 DAC Linklings search program,https://59dac.conference-program.com/search-program/,official_page,primary,verified,high,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,Design|AI/ML Design: System and Platform,DAC-T03,AI/ML accelerator quantization-sparsity-dataflow,provisional,Title/session/topic based Linklings clustering.,,,,,none,,,maybe,authors,
