award_id,venue_id,venue_name,year,year_status,award_name,award_category,award_rank,title,authors,paper_id,doi,official_url,proceedings_url,publisher_url,secondary_url,source_title,source_url,source_type,source_priority,verification_status,confidence,conflict_status,conflict_notes,topic_primary,topic_secondary,topic_tags,representative_role,milestone_candidate,impact_notes,missing_fields,notes
VLSI-2023-A26,VLSI,VLSI,2023,complete,Best Student Paper Award (Circuits),best_student_paper,Winner,An Energy-Efficient Impedance-Boosted Discrete-Time Amplifier Achieving 0.34 Noise Efficiency Factor and 389 MΩ Input Impedance,"Gabriele Atzeni, Can Livanelioglu, Lavinia Recchioni, Sina Arjmandpour, Taekwang Jang,",VLSI-2023-P0095,10.23919/vlsitechnologyandcir57934.2023.10185212,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.23919/vlsitechnologyandcir57934.2023.10185212,https://doi.org/10.23919/vlsitechnologyandcir57934.2023.10185212,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T11/T12,bio_security_quantum_other,bio_security_quantum_other,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Recipient=Gabriele Atzeni; Affiliation=
VLSI-2023-A27,VLSI,VLSI,2023,complete,Best Student Paper Award (Technology),best_student_paper,Winner,Foundry Monolithic 3D BEOL Transistor + Memory Stack : Iso-performance and Iso-footprint BEOL Carbon Nanotube FET+RRAM vs. FEOL Silicon FET+RRAM,"T. Srimani *,1 , A. C. Yu *,2 , R. M. Radway *,1 , D. T. Rich 1 , M. Nelson 3 , S. Wong 1 , D. Murphy 4, S. Fuller 4 , G. Hills 2,5 , S. Mitra 1 , M. M. Shulaker 2,4",VLSI-2023-P0130,10.23919/vlsitechnologyandcir57934.2023.10185414,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.23919/vlsitechnologyandcir57934.2023.10185414,https://doi.org/10.23919/vlsitechnologyandcir57934.2023.10185414,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T10/T12,devices_memory_scaling,fet|beol|memory,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Recipient=A.C. Yu; Affiliation=
VLSI-2023-A28,VLSI,VLSI,2023,complete,Test of Time Award,test_of_time,Honoree,A CMOS Band-Gap Reference Circuit with Sub 1V Operation,,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,needs_review,medium,none,,T11/T12,bio_security_quantum_other,bio_security_quantum_other,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Award year is in scope, but honored papers are at least 10 years old and are not part of 2016-2026 accepted corpus."
VLSI-2023-A29,VLSI,VLSI,2023,complete,Test of Time Award,test_of_time,Honoree,Monte Carlo Modeling of Threshold Variation due to Dopant Fluctuations,,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,needs_review,medium,none,,T11/T12,bio_security_quantum_other,bio_security_quantum_other,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Award year is in scope, but honored papers are at least 10 years old and are not part of 2016-2026 accepted corpus."
VLSI-2024-A30,VLSI,VLSI,2024,complete,Best Student Paper Award (Circuits),best_student_paper,Winner,SPIRIT: A Seizure Prediction SoC with a 17.2nJ/cls Unsupervised Online-Learning Classifier and Zoom Analog Frontends,"Adelson Chua, Aviral Pandey, Ryan Kaveh, Sina Faraji Alamouti, Justin Doong, Rikky Muller; University of California, Berkeley",VLSI-2024-P0192,10.1109/vlsitechnologyandcir46783.2024.10631419,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.1109/vlsitechnologyandcir46783.2024.10631419,https://doi.org/10.1109/vlsitechnologyandcir46783.2024.10631419,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T01/T02/T05/T06,ai_accelerators_compute_soc,soc,milestone,yes,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,"Recipient=Aviral Pandey; Affiliation=University of California, Berkeley"
VLSI-2024-A31,VLSI,VLSI,2024,complete,Best Student Paper Award (Technology),best_student_paper,Winner,Unveiling the Impact of AC PBTI on Hydrogen Formation in Oxide Semiconductor Transistors,"Gan Liu 1 , Qiwen Kong 1 , Zuopu Zhou 1 , Ying Xu 1 , Chen Sun 1 , Kaizhen Han 1 , Yuye Kang 1 , Dong Zhang 1 , Xiaolin Wang 1 , Yang Feng 1 , Wei Shi 1 , Bich-Yen Nguyen 2 , Kai Ni 3 , GengChiau Liang 1,4 , Xiao Gong 1",,,https://www.vlsisymposium.org/best-student-paper-award-winners/,,,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T10/T12,devices_memory_scaling,oxide,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Recipient=Gan Liu; Affiliation=1 National University of Singapore, 2 Soitec, 3 University of Notre Dame, 4 Industry Academia Innovation School, National Yang-Ming Chiao Tung University"
VLSI-2024-A32,VLSI,VLSI,2024,complete,Test of Time Award,test_of_time,Honoree,On-Chip Spiral Inductors with Patterned Ground Shields for Si-Based RF IC's,,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,needs_review,medium,none,,T12,analog_rf_wireline_data_converter,rf,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Award year is in scope, but honored papers are at least 10 years old and are not part of 2016-2026 accepted corpus."
VLSI-2024-A44,VLSI,VLSI,2024,complete,Best Demo Paper Award,best_demo_paper,Winner,First Demonstration of Monolithic Three-Dimensional Integration of Ultra-High Density Hybrid IGZO/Si SRAM and IGZO 2T0C DRAM Achieving Record-Low Latency,recipient listed on official Best Demo page; full authors in proceedings row,VLSI-2024-P0143,10.1109/vlsitechnologyandcir46783.2024.10631551,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,https://doi.org/10.1109/vlsitechnologyandcir46783.2024.10631551,https://doi.org/10.1109/vlsitechnologyandcir46783.2024.10631551,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,official_page,primary,verified,high,none,,T10/T12,devices_memory_scaling,dram,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Second-wave 2026-06-27: missing Best Demo row added from official archive page.
VLSI-2024-A45,VLSI,VLSI,2024,complete,Best Demo Paper Award,best_demo_paper,Winner,3D-Stacked 1Megapixel Time-Gated SPAD Image Sensor with 2D Interactive Gating Network for Image Alignment-Free Sensor Fusion,recipient listed on official Best Demo page; full authors in proceedings row,VLSI-2024-P0004,10.1109/vlsitechnologyandcir46783.2024.10631424,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,https://doi.org/10.1109/vlsitechnologyandcir46783.2024.10631424,https://doi.org/10.1109/vlsitechnologyandcir46783.2024.10631424,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,official_page,primary,verified,high,none,,T03/T04/T11,edge_vision_robotics_sensors,image_sensor|spad|sensor,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Second-wave 2026-06-27: missing Best Demo row added from official archive page.
VLSI-2024-A46,VLSI,VLSI,2024,complete,Test of Time Award,test_of_time,Honoree,Stable SRAM Cell Design for the 32 nm Node and Beyond,Leland Chang et al.,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,verified,high,historical_out_of_corpus,,,,,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,Second-wave 2026-06-27: official Test of Time honoree; historical paper outside 2016-2026 accepted corpus.
VLSI-2025-A33,VLSI,VLSI,2025,complete,Best Student Paper Award (Circuits),best_student_paper,Winner,An 11.9-ENOB 560-MS/s Subranging ADC Employing Amplifier-Switching Architecture with Multi-Threshold Comparators,Ritaro Takenaka and Tetsuya Iizuka,VLSI-2025-P0102,10.23919/vlsitechnologyandcir65189.2025.11074782,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.23919/vlsitechnologyandcir65189.2025.11074782,https://doi.org/10.23919/vlsitechnologyandcir65189.2025.11074782,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T12,analog_rf_wireline_data_converter,adc,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,"Recipient=Ritaro Takenaka; Affiliation=The University of Tokyo, Tokyo, Japan"
VLSI-2025-A34,VLSI,VLSI,2025,complete,Best Student Paper Award (Technology),best_student_paper,Winner,First Demonstration of 1T FDSOI-based >1000fps Image Sensor with In-pixel Computing,"Nan Tang 1, 2 , Guihai Yu 1, 2 , Ao Shi 1, 2 , Kexun Li 1, 2 , Jiaqi Li 1, 2 , Haozhang Yang 1, 2 , Yi Xiao 1, 2 , Lianliang Wu 1, 2 , Zheng Zhou 1, 2 , Lifeng Liu 1, 2 , Xiaoyan Liu 1, 2 , Jinfeng Kang 1, 2 , and Peng Huang 1, 2",VLSI-2025-P0136,10.23919/vlsitechnologyandcir65189.2025.11075105,https://www.vlsisymposium.org/best-student-paper-award-winners/,https://doi.org/10.23919/vlsitechnologyandcir65189.2025.11075105,https://doi.org/10.23919/vlsitechnologyandcir65189.2025.11075105,,Former VLSI Best Student Paper Award Winners,https://www.vlsisymposium.org/best-student-paper-award-winners/,official_page,primary,verified,high,none,,T03/T04/T11,edge_vision_robotics_sensors,image_sensor|sensor|in-pixel,milestone,yes,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,"Recipient=Nan Tang; Affiliation=1 School of Integrated Circuits, Peking University and 2 Beijing Advanced Innovation Center for Integrated Circuits, Beijing, China"
VLSI-2025-A35,VLSI,VLSI,2025,complete,Test of Time Award,test_of_time,Honoree,"A 70 nm 16 Gb 16-level-cell NAND Flash Memory,",,,10.1109/VLSIC.2007.4342710,https://www.vlsisymposium.org/test-of-time-award/,https://doi.org/10.1109/VLSIC.2007.4342710,https://doi.org/10.1109/VLSIC.2007.4342710,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,needs_review,medium,none,,T10/T12,devices_memory_scaling,nand|flash|memory,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Award year is in scope, but honored papers are at least 10 years old and are not part of 2016-2026 accepted corpus. Second-wave 2026-06-27: DOI from official Test of Time source; historical paper outside 2016-2026 accepted corpus."
VLSI-2025-A36,VLSI,VLSI,2025,complete,Test of Time Award,test_of_time,Honoree,"The impact of bias temperature instability for direct-tunneling ultra-thin gate oxide on MOSFET scaling,",,,10.1109/VLSIT.1999.799346,https://www.vlsisymposium.org/test-of-time-award/,https://doi.org/10.1109/VLSIT.1999.799346,https://doi.org/10.1109/VLSIT.1999.799346,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,needs_review,medium,none,,T10/T12,devices_memory_scaling,fet|oxide,none,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,"Award year is in scope, but honored papers are at least 10 years old and are not part of 2016-2026 accepted corpus. Second-wave 2026-06-27: DOI from official Test of Time source; historical paper outside 2016-2026 accepted corpus."
VLSI-2025-A47,VLSI,VLSI,2025,complete,Best Demo Paper Award,best_demo_paper,Winner,2/3-Inch 2.1Megapixel SPAD Image Sensor with 156dB Single-Shot Dynamic Range and LED Flicker Mitigation Based on Weighted Photon Counting Technique,recipient listed on official Best Demo page; full authors in proceedings row,VLSI-2025-P0006,10.23919/vlsitechnologyandcir65189.2025.11074800,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,https://doi.org/10.23919/vlsitechnologyandcir65189.2025.11074800,https://doi.org/10.23919/vlsitechnologyandcir65189.2025.11074800,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,official_page,primary,verified,high,none,,T03/T04/T11,edge_vision_robotics_sensors,image_sensor|spad|sensor,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Second-wave 2026-06-27: 2025 Best Demo row added from official archive page.
VLSI-2025-A48,VLSI,VLSI,2025,complete,Best Demo Paper Award,best_demo_paper,Winner,Record-High Pr (2Pr > 40 uC/cm2) in 3 nm Physical Ferroelectric HZO Annealed at 450C,recipient listed on official Best Demo page; full authors in proceedings row,VLSI-2025-P0187,10.23919/vlsitechnologyandcir65189.2025.11074816,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,https://doi.org/10.23919/vlsitechnologyandcir65189.2025.11074816,https://doi.org/10.23919/vlsitechnologyandcir65189.2025.11074816,,VLSI Best Demo Paper Award Winners,https://archive.vlsisymposium.org/25web/best-demo-paper-award/,official_page,primary,verified,high,none,,T10/T12,devices_memory_scaling,ferroelectric,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,,Second-wave 2026-06-27: 2025 Best Demo row added from official archive page.
VLSI-2026-A49,VLSI,VLSI,2026,partial,Test of Time Award (Technology),test_of_time,Honoree,45nm High-k + metal gate strain-enhanced transistors,C. Auth et al.,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,verified,high,historical_out_of_corpus,,,,,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,Second-wave 2026-06-27: 2026 official Test of Time honoree; historical paper outside 2016-2026 accepted corpus.
VLSI-2026-A50,VLSI,VLSI,2026,partial,Test of Time Award (Circuits),test_of_time,Honoree,"A 1.5 V, 10-bit, 14 MS/s CMOS pipeline analog-to-digital converter",A. M. Abo|P. R. Gray,,,https://www.vlsisymposium.org/test-of-time-award/,,,,VLSI Test of Time Award Honorees,https://www.vlsisymposium.org/test-of-time-award/,official_page,primary,verified,high,historical_out_of_corpus,,,,,award_signal,maybe,Official VLSI award-source signal only; long-term impact requires separate citation/adoption audit.,paper_id,Second-wave 2026-06-27: 2026 official Test of Time honoree; historical paper outside 2016-2026 accepted corpus.
